poolAddress,date,tx_count,unique_users,pool_name,token0Symbol,token1Symbol,fee,fee_percentage,poolType,tx_count_3d_avg,tx_count_7d_avg,tx_count_7d_std,tx_count_cumulative,days_since_start,day_number,tx_growth_rate,target_tx_3d_ahead,target_tx_3d_avg_ahead,target_tx_7d_ahead,target_tx_7d_avg_ahead,stablecoin_pair_type,activity_level,pool_maturity,volatility_level
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-20,9,9,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,8.666666666666666,24.428571428571427,31.095857938837785,362.0,19.0,20.0,-0.25,27.0,15.0,52.0,21.714285714285715,other,medium,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-21,12,12,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,11.0,24.142857142857142,31.21660119994152,374.0,20.0,21.0,0.3333333333333332,23.0,18.666666666666668,16.0,22.285714285714285,other,medium,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-22,6,6,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,9.0,22.0,31.9739477283199,380.0,21.0,22.0,-0.5,18.0,22.666666666666668,19.0,24.142857142857142,other,medium,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-23,27,27,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,15.0,23.571428571428573,31.90014181189556,407.0,22.0,23.0,3.5,14.0,18.333333333333332,34.0,25.142857142857142,other,high,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-24,23,23,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,18.666666666666668,13.428571428571429,8.423323628614817,430.0,23.0,24.0,-0.1481481481481481,52.0,28.0,16.0,24.142857142857142,other,high,young,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-25,18,18,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,22.666666666666668,15.285714285714286,7.653197277702197,448.0,24.0,25.0,-0.217391304347826,16.0,27.333333333333332,54.0,29.285714285714285,other,medium,young,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-26,14,14,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,18.333333333333332,15.571428571428571,7.54668012786952,462.0,25.0,26.0,-0.2222222222222222,19.0,29.0,38.0,32.714285714285715,other,medium,young,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-27,52,52,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,28.0,21.714285714285715,15.06335825454476,514.0,26.0,27.0,2.7142857142857144,34.0,23.0,62.0,34.142857142857146,other,high,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-28,16,16,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,27.333333333333332,22.285714285714285,14.705036390233625,530.0,27.0,28.0,-0.6923076923076923,16.0,23.0,24.0,35.285714285714285,other,medium,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-29,19,19,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,29.0,24.142857142857142,13.031098334734637,549.0,28.0,29.0,0.1875,54.0,34.666666666666664,30.0,36.857142857142854,other,medium,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-30,34,34,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,23.0,25.142857142857142,13.545338330074683,583.0,29.0,30.0,0.7894736842105263,38.0,36.0,23.0,35.285714285714285,other,high,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-01-31,16,16,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,23.0,24.142857142857142,13.981280001351465,599.0,30.0,31.0,-0.5294117647058824,62.0,51.333333333333336,23.0,36.285714285714285,other,medium,young,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-01,54,54,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,34.666666666666664,29.285714285714285,17.518697494527437,653.0,31.0,32.0,2.375,24.0,41.333333333333336,23.0,31.857142857142858,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-02,38,38,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,36.0,32.714285714285715,16.337220140059383,691.0,32.0,33.0,-0.2962962962962963,30.0,38.666666666666664,34.0,31.285714285714285,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-03,62,62,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,51.333333333333336,34.142857142857146,18.586989817509195,753.0,33.0,34.0,0.631578947368421,23.0,25.666666666666668,23.0,25.714285714285715,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-04,24,23,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,41.333333333333336,35.285714285714285,17.499659860640016,777.0,34.0,35.0,-0.6129032258064516,23.0,25.333333333333332,16.0,24.571428571428573,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-05,30,30,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,38.666666666666664,36.857142857142854,16.242214252050854,807.0,35.0,36.0,0.25,23.0,23.0,32.0,24.857142857142858,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-06,23,23,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,25.666666666666668,35.285714285714285,17.075462763024277,830.0,36.0,37.0,-0.2333333333333332,34.0,26.666666666666668,40.0,27.285714285714285,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-07,23,23,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,25.333333333333332,36.285714285714285,15.923926292577113,853.0,37.0,38.0,0.0,23.0,26.666666666666668,20.0,26.857142857142858,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-08,23,23,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,23.0,31.857142857142858,14.415600015591576,876.0,38.0,39.0,0.0,16.0,24.333333333333332,23.0,26.857142857142858,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-09,34,33,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,26.666666666666668,31.285714285714285,14.209319544044392,910.0,39.0,40.0,0.4782608695652173,32.0,23.666666666666668,20.0,24.857142857142858,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-10,23,23,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,26.666666666666668,25.714285714285715,4.461475305855883,933.0,40.0,41.0,-0.3235294117647058,40.0,29.333333333333332,21.0,24.571428571428573,other,high,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-11,16,16,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,24.333333333333332,24.571428571428573,5.798193478924927,949.0,41.0,42.0,-0.3043478260869565,20.0,30.666666666666668,17.0,24.714285714285715,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-12,32,32,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,23.666666666666668,24.857142857142858,6.148944934663486,981.0,42.0,43.0,1.0,23.0,27.666666666666668,16.0,22.428571428571427,other,high,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-13,40,39,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,29.333333333333332,27.285714285714285,8.280786712108249,1021.0,43.0,44.0,0.25,20.0,21.0,19.0,19.428571428571427,other,high,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-14,20,20,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,30.666666666666668,26.857142857142858,8.610624666239792,1041.0,44.0,45.0,-0.5,21.0,21.333333333333332,37.0,21.857142857142858,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-15,23,21,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,27.666666666666668,26.857142857142858,8.610624666239792,1064.0,45.0,46.0,0.1499999999999999,17.0,19.333333333333332,14.0,20.571428571428573,other,high,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-16,20,20,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,21.0,24.857142857142858,8.295150620062527,1084.0,46.0,47.0,-0.1304347826086956,16.0,18.0,10.0,19.142857142857142,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-17,21,20,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,21.333333333333332,24.571428571428573,8.403514004215591,1105.0,47.0,48.0,0.05,19.0,17.333333333333332,35.0,21.142857142857142,other,high,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-18,17,17,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,19.333333333333332,24.714285714285715,8.240434570140208,1122.0,48.0,49.0,-0.1904761904761904,37.0,24.0,53.0,26.285714285714285,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-19,16,16,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,18.0,22.428571428571427,8.100558475750145,1138.0,49.0,50.0,-0.0588235294117647,14.0,23.333333333333332,48.0,30.857142857142858,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-20,19,19,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,17.333333333333332,19.428571428571427,2.3704530408863627,1157.0,50.0,51.0,0.1875,10.0,20.333333333333332,35.0,33.142857142857146,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-21,37,36,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,24.0,21.857142857142858,7.0811621322249785,1194.0,51.0,52.0,0.9473684210526316,35.0,19.666666666666668,53.0,35.42857142857143,other,high,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-22,14,14,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,23.333333333333332,20.571428571428573,7.63450812336421,1208.0,52.0,53.0,-0.6216216216216216,53.0,32.666666666666664,24.0,36.857142857142854,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-23,10,10,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,20.333333333333332,19.142857142857142,8.62995889191775,1218.0,53.0,54.0,-0.2857142857142857,48.0,45.333333333333336,24.0,36.857142857142854,other,medium,mature,low_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-24,35,35,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,19.666666666666668,21.142857142857142,10.542431272854332,1253.0,54.0,55.0,2.5,35.0,45.333333333333336,24.0,36.857142857142854,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-25,53,49,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,32.666666666666664,26.285714285714285,15.70259305246839,1306.0,55.0,56.0,0.5142857142857142,53.0,45.333333333333336,24.0,36.857142857142854,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-26,48,48,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,45.333333333333336,30.857142857142858,16.826849293401818,1354.0,56.0,57.0,-0.0943396226415094,24.0,37.333333333333336,24.0,36.857142857142854,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-27,35,35,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,45.333333333333336,33.142857142857146,16.014874038723836,1389.0,57.0,58.0,-0.2708333333333333,24.0,37.333333333333336,24.0,36.857142857142854,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-02-28,53,53,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,45.333333333333336,35.42857142857143,17.7092926911,1442.0,58.0,59.0,0.5142857142857142,24.0,37.333333333333336,24.0,36.857142857142854,other,high,mature,medium_vol
0x4e0924d3a751be199c426d52fb1f2337fa96f736,2025-03-01,24,24,LUSD/USDC,LUSD,USDC,500.0,0.0005,stablecoin,37.333333333333336,36.857142857142854,16.014874038723843,1466.0,59.0,60.0,-0.5471698113207547,24.0,37.333333333333336,24.0,36.857142857142854,other,high,mature,medium_vol
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-01,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,unknown,very_low,,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-02,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.5,0.5,0.7071067811865476,1.0,1.0,2.0,-1.0,0.0,0.0,1.0,0.2857142857142857,unknown,,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-03,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.3333333333333333,0.5773502691896258,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.4285714285714285,unknown,,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-04,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.25,0.5,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.5714285714285714,unknown,,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-05,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.2,0.447213595499958,1.0,4.0,5.0,0.0,1.0,0.3333333333333333,0.0,0.5714285714285714,unknown,,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-06,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.1666666666666666,0.408248290463863,1.0,5.0,6.0,0.0,1.0,0.6666666666666666,1.0,0.7142857142857143,unknown,,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-07,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.1428571428571428,0.3779644730092272,1.0,6.0,7.0,0.0,1.0,1.0,0.0,0.7142857142857143,unknown,,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-08,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.1428571428571428,0.3779644730092272,2.0,7.0,8.0,inf,1.0,1.0,0.0,0.5714285714285714,unknown,very_low,new,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-09,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.2857142857142857,0.4879500364742666,3.0,8.0,9.0,0.0,0.0,0.6666666666666666,0.0,0.4285714285714285,unknown,very_low,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-10,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,1.0,0.4285714285714285,0.5345224838248488,4.0,9.0,10.0,0.0,1.0,0.6666666666666666,0.0,0.2857142857142857,unknown,very_low,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-11,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,1.0,0.5714285714285714,0.5345224838248488,5.0,10.0,11.0,0.0,0.0,0.3333333333333333,0.0,0.1428571428571428,unknown,very_low,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-12,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.5714285714285714,0.5345224838248488,5.0,11.0,12.0,-1.0,0.0,0.3333333333333333,0.0,0.1428571428571428,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-13,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.7142857142857143,0.4879500364742666,6.0,12.0,13.0,inf,0.0,0.0,0.0,0.0,unknown,very_low,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-14,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.7142857142857143,0.4879500364742666,6.0,13.0,14.0,-1.0,0.0,0.0,0.0,0.0,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-15,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.5714285714285714,0.5345224838248489,6.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-16,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.4285714285714285,0.5345224838248489,6.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-17,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.2857142857142857,0.4879500364742667,6.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-18,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.1428571428571428,0.3779644730092275,6.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-19,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.1428571428571428,0.3779644730092275,6.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-20,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-21,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,20.0,21.0,0.0,0.0,0.0,1.0,0.1428571428571428,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-22,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,21.0,22.0,0.0,0.0,0.0,0.0,0.1428571428571428,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-23,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,22.0,23.0,0.0,0.0,0.0,0.0,0.1428571428571428,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-24,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,23.0,24.0,0.0,0.0,0.0,1.0,0.2857142857142857,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-25,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,24.0,25.0,0.0,1.0,0.3333333333333333,1.0,0.4285714285714285,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-26,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,25.0,26.0,0.0,0.0,0.3333333333333333,0.0,0.4285714285714285,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-27,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.0,0.0,6.0,26.0,27.0,0.0,0.0,0.3333333333333333,0.0,0.4285714285714285,unknown,,young,
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-28,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.1428571428571428,0.3779644730092275,7.0,27.0,28.0,inf,1.0,0.3333333333333333,0.0,0.2857142857142857,unknown,very_low,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-29,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.1428571428571428,0.3779644730092275,7.0,28.0,29.0,-1.0,1.0,0.6666666666666666,1.0,0.4285714285714285,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-30,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.1428571428571428,0.3779644730092275,7.0,29.0,30.0,0.0,0.0,0.6666666666666666,1.0,0.5714285714285714,unknown,,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-01-31,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.2857142857142857,0.4879500364742667,8.0,30.0,31.0,inf,0.0,0.3333333333333333,0.0,0.4285714285714285,unknown,very_low,young,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-01,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.4285714285714285,0.5345224838248489,9.0,31.0,32.0,0.0,0.0,0.0,0.0,0.2857142857142857,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-02,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.4285714285714285,0.5345224838248489,9.0,32.0,33.0,-1.0,1.0,0.3333333333333333,0.0,0.2857142857142857,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-03,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.4285714285714285,0.5345224838248489,9.0,33.0,34.0,0.0,1.0,0.6666666666666666,0.0,0.2857142857142857,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-04,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.2857142857142857,0.4879500364742667,9.0,34.0,35.0,0.0,0.0,0.6666666666666666,0.0,0.2857142857142857,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-05,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.4285714285714285,0.5345224838248489,10.0,35.0,36.0,inf,0.0,0.3333333333333333,1.0,0.2857142857142857,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-06,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.5714285714285714,0.5345224838248488,11.0,36.0,37.0,0.0,0.0,0.0,1.0,0.2857142857142857,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-07,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.4285714285714285,0.5345224838248489,11.0,37.0,38.0,-1.0,0.0,0.0,1.0,0.4285714285714285,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-08,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.2857142857142857,0.4879500364742667,11.0,38.0,39.0,0.0,0.0,0.0,1.0,0.5714285714285714,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-09,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.2857142857142857,0.4879500364742667,11.0,39.0,40.0,0.0,1.0,0.3333333333333333,0.0,0.5714285714285714,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-10,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.2857142857142857,0.4879500364742667,11.0,40.0,41.0,0.0,1.0,0.6666666666666666,2.0,0.8571428571428571,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-11,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.2857142857142857,0.4879500364742667,11.0,41.0,42.0,0.0,1.0,1.0,0.0,0.8571428571428571,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-12,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.3333333333333333,0.2857142857142857,0.4879500364742667,12.0,42.0,43.0,inf,1.0,1.0,0.0,0.7142857142857143,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-13,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.2857142857142857,0.4879500364742667,13.0,43.0,44.0,0.0,0.0,0.6666666666666666,0.0,0.5714285714285714,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-14,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,1.0,0.4285714285714285,0.5345224838248489,14.0,44.0,45.0,0.0,2.0,1.0,1.0,0.5714285714285714,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-15,1,1,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,1.0,0.5714285714285714,0.5345224838248488,15.0,45.0,46.0,0.0,0.0,0.6666666666666666,1.0,0.5714285714285714,unknown,very_low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-16,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.5714285714285714,0.5345224838248488,15.0,46.0,47.0,-1.0,0.0,0.6666666666666666,0.0,0.5714285714285714,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-17,2,2,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,1.0,0.8571428571428571,0.690065559342354,17.0,47.0,48.0,inf,0.0,0.0,1.0,0.4285714285714285,unknown,low,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-18,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.8571428571428571,0.690065559342354,17.0,48.0,49.0,-1.0,1.0,0.3333333333333333,1.0,0.5714285714285714,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-19,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.6666666666666666,0.7142857142857143,0.7559289460184544,17.0,49.0,50.0,0.0,1.0,0.6666666666666666,1.0,0.7142857142857143,unknown,,mature,stable
0x53989788972aa7ccad41dd77f19cacfb4ec843b1,2025-02-20,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,0.0,0.5714285714285714,0.7867957924694432,17.0,50.0,51.0,0.0,0.0,0.6666666666666666,1.0,0.8571428571428571,unknown,,mature,stable
